death_date,death_weekday,death_week_ending,ethnicity_mpao,deaths,deaths_per_100k,deaths_mean7,deaths_per_100k_mean7
2022-08-15,Monday,2022-08-21,Asian,1,0.1672,0.4286,0.0716
2022-08-15,Monday,2022-08-21,European or Other,10,0.3529,13.2857,0.4688
2022-08-14,Sunday,2022-08-14,Maori,1,0.1544,1.2857,0.1986
2022-08-14,Sunday,2022-08-14,Pacific peoples,1,0.3482,0.1429,0.0497
2022-08-14,Sunday,2022-08-14,Asian,0,0,0.4286,0.0716
2022-08-14,Sunday,2022-08-14,European or Other,13,0.4587,13.5714,0.4789
2022-08-13,Saturday,2022-08-14,Maori,1,0.1544,1.1429,0.1765
2022-08-13,Saturday,2022-08-14,Pacific peoples,0,0,0,0
2022-08-13,Saturday,2022-08-14,Asian,0,0,0.4286,0.0716
2022-08-13,Saturday,2022-08-14,European or Other,17,0.5999,13.8571,0.489
2022-08-12,Friday,2022-08-14,Maori,0,0,1,0.1544
2022-08-12,Friday,2022-08-14,Pacific peoples,0,0,0.1429,0.0497
2022-08-12,Friday,2022-08-14,Asian,0,0,0.5714,0.0955
2022-08-12,Friday,2022-08-14,European or Other,16,0.5646,13.8571,0.489
2022-08-11,Thursday,2022-08-14,Maori,2,0.3089,1.1429,0.1765
2022-08-11,Thursday,2022-08-14,Pacific peoples,0,0,0.2857,0.0995
2022-08-11,Thursday,2022-08-14,Asian,0,0,0.5714,0.0955
2022-08-11,Thursday,2022-08-14,European or Other,11,0.3882,13.1429,0.4638
2022-08-10,Wednesday,2022-08-14,Maori,2,0.3089,1,0.1544
2022-08-10,Wednesday,2022-08-14,Pacific peoples,0,0,0.2857,0.0995
2022-08-10,Wednesday,2022-08-14,Asian,2,0.3343,0.5714,0.0955
2022-08-10,Wednesday,2022-08-14,European or Other,12,0.4235,13.8571,0.489
2022-08-09,Tuesday,2022-08-14,Maori,0,0,0.8571,0.1324
2022-08-09,Tuesday,2022-08-14,Pacific peoples,0,0,0.4286,0.1492
2022-08-09,Tuesday,2022-08-14,Asian,0,0,0.2857,0.0478
2022-08-09,Tuesday,2022-08-14,European or Other,14,0.494,13.4286,0.4739
2022-08-08,Monday,2022-08-14,Maori,3,0.4633,1.4286,0.2206
2022-08-08,Monday,2022-08-14,Pacific peoples,0,0,0.4286,0.1492
2022-08-08,Monday,2022-08-14,Asian,1,0.1672,0.4286,0.0716
2022-08-08,Monday,2022-08-14,European or Other,12,0.4235,14,0.494
2022-08-07,Sunday,2022-08-07,Maori,0,0,1.5714,0.2427
2022-08-07,Sunday,2022-08-07,Pacific peoples,0,0,0.4286,0.1492
2022-08-07,Sunday,2022-08-07,Asian,0,0,0.4286,0.0716
2022-08-07,Sunday,2022-08-07,European or Other,15,0.5293,15.1429,0.5344
2022-08-06,Saturday,2022-08-07,Maori,0,0,1.7143,0.2648
2022-08-06,Saturday,2022-08-07,Pacific peoples,1,0.3482,0.4286,0.1492
2022-08-06,Saturday,2022-08-07,Asian,1,0.1672,0.4286,0.0716
2022-08-06,Saturday,2022-08-07,European or Other,17,0.5999,17.2857,0.61
2022-08-05,Friday,2022-08-07,Maori,1,0.1544,1.7143,0.2648
2022-08-05,Friday,2022-08-07,Pacific peoples,1,0.3482,0.2857,0.0995
2022-08-05,Friday,2022-08-07,Asian,0,0,0.4286,0.0716
2022-08-05,Friday,2022-08-07,European or Other,11,0.3882,18.1429,0.6402
2022-08-04,Thursday,2022-08-07,Maori,1,0.1544,1.5714,0.2427
2022-08-04,Thursday,2022-08-07,Pacific peoples,0,0,0.1429,0.0497
2022-08-04,Thursday,2022-08-07,Asian,0,0,0.4286,0.0716
2022-08-04,Thursday,2022-08-07,European or Other,16,0.5646,19,0.6705
2022-08-03,Wednesday,2022-08-07,Maori,1,0.1544,1.7143,0.2648
2022-08-03,Wednesday,2022-08-07,Pacific peoples,1,0.3482,0.1429,0.0497
2022-08-03,Wednesday,2022-08-07,Asian,0,0,0.5714,0.0955
2022-08-03,Wednesday,2022-08-07,European or Other,9,0.3176,21.8571,0.7713
2022-08-02,Tuesday,2022-08-07,Maori,4,0.6178,1.8571,0.2868
2022-08-02,Tuesday,2022-08-07,Pacific peoples,0,0,0,0
2022-08-02,Tuesday,2022-08-07,Asian,1,0.1672,0.8571,0.1433
2022-08-02,Tuesday,2022-08-07,European or Other,18,0.6352,23,0.8116
2022-08-01,Monday,2022-08-07,Maori,4,0.6178,1.4286,0.2206
2022-08-01,Monday,2022-08-07,Pacific peoples,0,0,0,0
2022-08-01,Monday,2022-08-07,Asian,1,0.1672,0.8571,0.1433
2022-08-01,Monday,2022-08-07,European or Other,20,0.7058,24,0.8469
2022-07-31,Sunday,2022-07-31,Maori,1,0.1544,1,0.1544
2022-07-31,Sunday,2022-07-31,Pacific peoples,0,0,0,0
2022-07-31,Sunday,2022-07-31,Asian,0,0,0.7143,0.1194
2022-07-31,Sunday,2022-07-31,European or Other,30,1.0586,24.7143,0.8721
2022-07-30,Saturday,2022-07-31,Maori,0,0,1,0.1544
2022-07-30,Saturday,2022-07-31,Pacific peoples,0,0,0.1429,0.0497
2022-07-30,Saturday,2022-07-31,Asian,1,0.1672,1,0.1672
2022-07-30,Saturday,2022-07-31,European or Other,23,0.8116,23,0.8116
2022-07-29,Friday,2022-07-31,Maori,0,0,1.1429,0.1765
2022-07-29,Friday,2022-07-31,Pacific peoples,0,0,0.1429,0.0497
2022-07-29,Friday,2022-07-31,Asian,0,0,0.8571,0.1433
2022-07-29,Friday,2022-07-31,European or Other,17,0.5999,22.7143,0.8015
2022-07-28,Thursday,2022-07-31,Maori,2,0.3089,1.5714,0.2427
2022-07-28,Thursday,2022-07-31,Pacific peoples,0,0,0.2857,0.0995
2022-07-28,Thursday,2022-07-31,Asian,1,0.1672,1,0.1672
2022-07-28,Thursday,2022-07-31,European or Other,36,1.2704,22.4286,0.7915
2022-07-27,Wednesday,2022-07-31,Maori,2,0.3089,1.2857,0.1986
2022-07-27,Wednesday,2022-07-31,Pacific peoples,0,0,0.2857,0.0995
2022-07-27,Wednesday,2022-07-31,Asian,2,0.3343,1,0.1672
2022-07-27,Wednesday,2022-07-31,European or Other,17,0.5999,19.2857,0.6805
2022-07-26,Tuesday,2022-07-31,Maori,1,0.1544,1.1429,0.1765
2022-07-26,Tuesday,2022-07-31,Pacific peoples,0,0,0.2857,0.0995
2022-07-26,Tuesday,2022-07-31,Asian,1,0.1672,0.7143,0.1194
2022-07-26,Tuesday,2022-07-31,European or Other,25,0.8822,19.8571,0.7007
2022-07-25,Monday,2022-07-31,Maori,1,0.1544,1.2857,0.1986
2022-07-25,Monday,2022-07-31,Pacific peoples,0,0,0.2857,0.0995
2022-07-25,Monday,2022-07-31,Asian,0,0,0.5714,0.0955
2022-07-25,Monday,2022-07-31,European or Other,25,0.8822,18.5714,0.6553
2022-07-24,Sunday,2022-07-24,Maori,1,0.1544,1.2857,0.1986
2022-07-24,Sunday,2022-07-24,Pacific peoples,1,0.3482,0.5714,0.199
2022-07-24,Sunday,2022-07-24,Asian,2,0.3343,0.5714,0.0955
2022-07-24,Sunday,2022-07-24,European or Other,18,0.6352,17.7143,0.6251
2022-07-23,Saturday,2022-07-24,Maori,1,0.1544,1.2857,0.1986
2022-07-23,Saturday,2022-07-24,Pacific peoples,0,0,0.4286,0.1492
2022-07-23,Saturday,2022-07-24,Asian,0,0,0.4286,0.0716
2022-07-23,Saturday,2022-07-24,European or Other,21,0.741,17,0.5999
2022-07-22,Friday,2022-07-24,Maori,3,0.4633,1.7143,0.2648
2022-07-22,Friday,2022-07-24,Pacific peoples,1,0.3482,0.5714,0.199
2022-07-22,Friday,2022-07-24,Asian,1,0.1672,0.4286,0.0716
2022-07-22,Friday,2022-07-24,European or Other,15,0.5293,17.4286,0.615
2022-07-21,Thursday,2022-07-24,Maori,0,0,1.5714,0.2427
2022-07-21,Thursday,2022-07-24,Pacific peoples,0,0,0.5714,0.199
2022-07-21,Thursday,2022-07-24,Asian,1,0.1672,0.2857,0.0478
2022-07-21,Thursday,2022-07-24,European or Other,14,0.494,17.1429,0.6049
2022-07-20,Wednesday,2022-07-24,Maori,1,0.1544,1.7143,0.2648
2022-07-20,Wednesday,2022-07-24,Pacific peoples,0,0,0.5714,0.199
2022-07-20,Wednesday,2022-07-24,Asian,0,0,0.4286,0.0716
2022-07-20,Wednesday,2022-07-24,European or Other,21,0.741,16.8571,0.5948
2022-07-19,Tuesday,2022-07-24,Maori,2,0.3089,1.7143,0.2648
2022-07-19,Tuesday,2022-07-24,Pacific peoples,0,0,0.8571,0.2985
2022-07-19,Tuesday,2022-07-24,Asian,0,0,0.4286,0.0716
2022-07-19,Tuesday,2022-07-24,European or Other,16,0.5646,16.1429,0.5696
2022-07-18,Monday,2022-07-24,Maori,1,0.1544,1.4286,0.2206
2022-07-18,Monday,2022-07-24,Pacific peoples,2,0.6965,0.8571,0.2985
2022-07-18,Monday,2022-07-24,Asian,0,0,0.5714,0.0955
2022-07-18,Monday,2022-07-24,European or Other,19,0.6705,16.7143,0.5898
2022-07-17,Sunday,2022-07-17,Maori,1,0.1544,1.4286,0.2206
2022-07-17,Sunday,2022-07-17,Pacific peoples,0,0,0.5714,0.199
2022-07-17,Sunday,2022-07-17,Asian,1,0.1672,0.5714,0.0955
2022-07-17,Sunday,2022-07-17,European or Other,13,0.4587,17,0.5999
2022-07-16,Saturday,2022-07-17,Maori,4,0.6178,1.5714,0.2427
2022-07-16,Saturday,2022-07-17,Pacific peoples,1,0.3482,0.5714,0.199
2022-07-16,Saturday,2022-07-17,Asian,0,0,0.4286,0.0716
2022-07-16,Saturday,2022-07-17,European or Other,24,0.8469,17.4286,0.615
2022-07-15,Friday,2022-07-17,Maori,2,0.3089,1,0.1544
2022-07-15,Friday,2022-07-17,Pacific peoples,1,0.3482,0.5714,0.199
2022-07-15,Friday,2022-07-17,Asian,0,0,0.4286,0.0716
2022-07-15,Friday,2022-07-17,European or Other,13,0.4587,15.5714,0.5495
2022-07-14,Thursday,2022-07-17,Maori,1,0.1544,1.1429,0.1765
2022-07-14,Thursday,2022-07-17,Pacific peoples,0,0,0.4286,0.1492
2022-07-14,Thursday,2022-07-17,Asian,2,0.3343,0.5714,0.0955
2022-07-14,Thursday,2022-07-17,European or Other,12,0.4235,16.2857,0.5747
2022-07-13,Wednesday,2022-07-17,Maori,1,0.1544,1.4286,0.2206
2022-07-13,Wednesday,2022-07-17,Pacific peoples,2,0.6965,0.5714,0.199
2022-07-13,Wednesday,2022-07-17,Asian,0,0,0.2857,0.0478
2022-07-13,Wednesday,2022-07-17,European or Other,16,0.5646,16.1429,0.5696
2022-07-12,Tuesday,2022-07-17,Maori,0,0,1.2857,0.1986
2022-07-12,Tuesday,2022-07-17,Pacific peoples,0,0,0.2857,0.0995
2022-07-12,Tuesday,2022-07-17,Asian,1,0.1672,0.2857,0.0478
2022-07-12,Tuesday,2022-07-17,European or Other,20,0.7058,15.4286,0.5444
2022-07-11,Monday,2022-07-17,Maori,1,0.1544,1.2857,0.1986
2022-07-11,Monday,2022-07-17,Pacific peoples,0,0,0.4286,0.1492
2022-07-11,Monday,2022-07-17,Asian,0,0,0.1429,0.0239
2022-07-11,Monday,2022-07-17,European or Other,21,0.741,13.4286,0.4739
2022-07-10,Sunday,2022-07-10,Maori,2,0.3089,1.2857,0.1986
2022-07-10,Sunday,2022-07-10,Pacific peoples,0,0,0.4286,0.1492
2022-07-10,Sunday,2022-07-10,Asian,0,0,0.1429,0.0239
2022-07-10,Sunday,2022-07-10,European or Other,16,0.5646,12,0.4235
2022-07-09,Saturday,2022-07-10,Maori,0,0,1.1429,0.1765
2022-07-09,Saturday,2022-07-10,Pacific peoples,1,0.3482,0.4286,0.1492
2022-07-09,Saturday,2022-07-10,Asian,0,0,0.1429,0.0239
2022-07-09,Saturday,2022-07-10,European or Other,11,0.3882,11.5714,0.4083
2022-07-08,Friday,2022-07-10,Maori,3,0.4633,1.2857,0.1986
2022-07-08,Friday,2022-07-10,Pacific peoples,0,0,0.2857,0.0995
2022-07-08,Friday,2022-07-10,Asian,1,0.1672,0.1429,0.0239
2022-07-08,Friday,2022-07-10,European or Other,18,0.6352,11.2857,0.3982
2022-07-07,Thursday,2022-07-10,Maori,3,0.4633,1,0.1544
2022-07-07,Thursday,2022-07-10,Pacific peoples,1,0.3482,0.5714,0.199
2022-07-07,Thursday,2022-07-10,Asian,0,0,0,0
2022-07-07,Thursday,2022-07-10,European or Other,11,0.3882,10,0.3529
2022-07-06,Wednesday,2022-07-10,Maori,0,0,0.7143,0.1103
2022-07-06,Wednesday,2022-07-10,Pacific peoples,0,0,0.5714,0.199
2022-07-06,Wednesday,2022-07-10,Asian,0,0,0.2857,0.0478
2022-07-06,Wednesday,2022-07-10,European or Other,11,0.3882,9.8571,0.3478
2022-07-05,Tuesday,2022-07-10,Maori,0,0,1,0.1544
2022-07-05,Tuesday,2022-07-10,Pacific peoples,1,0.3482,0.7143,0.2487
2022-07-05,Tuesday,2022-07-10,Asian,0,0,0.2857,0.0478
2022-07-05,Tuesday,2022-07-10,European or Other,6,0.2117,9.2857,0.3277
2022-07-04,Monday,2022-07-10,Maori,1,0.1544,1,0.1544
2022-07-04,Monday,2022-07-10,Pacific peoples,0,0,0.5714,0.199
2022-07-04,Monday,2022-07-10,Asian,0,0,0.2857,0.0478
2022-07-04,Monday,2022-07-10,European or Other,11,0.3882,10.1429,0.3579
2022-07-03,Sunday,2022-07-03,Maori,1,0.1544,1,0.1544
2022-07-03,Sunday,2022-07-03,Pacific peoples,0,0,0.5714,0.199
2022-07-03,Sunday,2022-07-03,Asian,0,0,0.2857,0.0478
2022-07-03,Sunday,2022-07-03,European or Other,13,0.4587,9.4286,0.3327
2022-07-02,Saturday,2022-07-03,Maori,1,0.1544,1.1429,0.1765
2022-07-02,Saturday,2022-07-03,Pacific peoples,0,0,0.5714,0.199
2022-07-02,Saturday,2022-07-03,Asian,0,0,0.4286,0.0716
2022-07-02,Saturday,2022-07-03,European or Other,9,0.3176,9.5714,0.3378
2022-07-01,Friday,2022-07-03,Maori,1,0.1544,1.4286,0.2206
2022-07-01,Friday,2022-07-03,Pacific peoples,2,0.6965,0.7143,0.2487
2022-07-01,Friday,2022-07-03,Asian,0,0,0.5714,0.0955
2022-07-01,Friday,2022-07-03,European or Other,9,0.3176,8.8571,0.3125
2022-06-30,Thursday,2022-07-03,Maori,1,0.1544,1.4286,0.2206
2022-06-30,Thursday,2022-07-03,Pacific peoples,1,0.3482,0.4286,0.1492
2022-06-30,Thursday,2022-07-03,Asian,2,0.3343,0.5714,0.0955
2022-06-30,Thursday,2022-07-03,European or Other,10,0.3529,8.5714,0.3025
2022-06-29,Wednesday,2022-07-03,Maori,2,0.3089,1.5714,0.2427
2022-06-29,Wednesday,2022-07-03,Pacific peoples,1,0.3482,0.2857,0.0995
2022-06-29,Wednesday,2022-07-03,Asian,0,0,0.5714,0.0955
2022-06-29,Wednesday,2022-07-03,European or Other,7,0.247,8.7143,0.3075
2022-06-28,Tuesday,2022-07-03,Maori,0,0,1.2857,0.1986
2022-06-28,Tuesday,2022-07-03,Pacific peoples,0,0,0.1429,0.0497
2022-06-28,Tuesday,2022-07-03,Asian,0,0,0.5714,0.0955
2022-06-28,Tuesday,2022-07-03,European or Other,12,0.4235,8.4286,0.2974
2022-06-27,Monday,2022-07-03,Maori,1,0.1544,1.5714,0.2427
2022-06-27,Monday,2022-07-03,Pacific peoples,0,0,0.1429,0.0497
2022-06-27,Monday,2022-07-03,Asian,0,0,0.5714,0.0955
2022-06-27,Monday,2022-07-03,European or Other,6,0.2117,7.2857,0.2571
2022-06-26,Sunday,2022-06-26,Maori,2,0.3089,1.5714,0.2427
2022-06-26,Sunday,2022-06-26,Pacific peoples,0,0,0.1429,0.0497
2022-06-26,Sunday,2022-06-26,Asian,1,0.1672,0.7143,0.1194
2022-06-26,Sunday,2022-06-26,European or Other,14,0.494,8.7143,0.3075
2022-06-25,Saturday,2022-06-26,Maori,3,0.4633,1.2857,0.1986
2022-06-25,Saturday,2022-06-26,Pacific peoples,1,0.3482,0.2857,0.0995
2022-06-25,Saturday,2022-06-26,Asian,1,0.1672,0.5714,0.0955
2022-06-25,Saturday,2022-06-26,European or Other,4,0.1412,7.5714,0.2672
2022-06-24,Friday,2022-06-26,Maori,1,0.1544,0.8571,0.1324
2022-06-24,Friday,2022-06-26,Pacific peoples,0,0,0.1429,0.0497
2022-06-24,Friday,2022-06-26,Asian,0,0,0.4286,0.0716
2022-06-24,Friday,2022-06-26,European or Other,7,0.247,8,0.2823
2022-06-23,Thursday,2022-06-26,Maori,2,0.3089,0.8571,0.1324
2022-06-23,Thursday,2022-06-26,Pacific peoples,0,0,0.1429,0.0497
2022-06-23,Thursday,2022-06-26,Asian,2,0.3343,0.4286,0.0716
2022-06-23,Thursday,2022-06-26,European or Other,11,0.3882,8.2857,0.2924
2022-06-22,Wednesday,2022-06-26,Maori,0,0,0.7143,0.1103
2022-06-22,Wednesday,2022-06-26,Pacific peoples,0,0,0.1429,0.0497
2022-06-22,Wednesday,2022-06-26,Asian,0,0,0.1429,0.0239
2022-06-22,Wednesday,2022-06-26,European or Other,5,0.1764,8.1429,0.2873
2022-06-21,Tuesday,2022-06-26,Maori,2,0.3089,0.7143,0.1103
2022-06-21,Tuesday,2022-06-26,Pacific peoples,0,0,0.1429,0.0497
2022-06-21,Tuesday,2022-06-26,Asian,0,0,0.2857,0.0478
2022-06-21,Tuesday,2022-06-26,European or Other,4,0.1412,8.1429,0.2873
2022-06-20,Monday,2022-06-26,Maori,1,0.1544,0.4286,0.0662
2022-06-20,Monday,2022-06-26,Pacific peoples,0,0,0.2857,0.0995
2022-06-20,Monday,2022-06-26,Asian,1,0.1672,0.2857,0.0478
2022-06-20,Monday,2022-06-26,European or Other,16,0.5646,8.5714,0.3025
2022-06-19,Sunday,2022-06-19,Maori,0,0,0.4286,0.0662
2022-06-19,Sunday,2022-06-19,Pacific peoples,1,0.3482,0.2857,0.0995
2022-06-19,Sunday,2022-06-19,Asian,0,0,0.2857,0.0478
2022-06-19,Sunday,2022-06-19,European or Other,6,0.2117,7.8571,0.2773
2022-06-18,Saturday,2022-06-19,Maori,0,0,0.4286,0.0662
2022-06-18,Saturday,2022-06-19,Pacific peoples,0,0,0.1429,0.0497
2022-06-18,Saturday,2022-06-19,Asian,0,0,0.4286,0.0716
2022-06-18,Saturday,2022-06-19,European or Other,7,0.247,8,0.2823
2022-06-17,Friday,2022-06-19,Maori,1,0.1544,0.4286,0.0662
2022-06-17,Friday,2022-06-19,Pacific peoples,0,0,0.2857,0.0995
2022-06-17,Friday,2022-06-19,Asian,0,0,0.4286,0.0716
2022-06-17,Friday,2022-06-19,European or Other,9,0.3176,7.8571,0.2773
2022-06-16,Thursday,2022-06-19,Maori,1,0.1544,0.2857,0.0441
2022-06-16,Thursday,2022-06-19,Pacific peoples,0,0,0.2857,0.0995
2022-06-16,Thursday,2022-06-19,Asian,0,0,0.5714,0.0955
2022-06-16,Thursday,2022-06-19,European or Other,10,0.3529,7.8571,0.2773
2022-06-15,Wednesday,2022-06-19,Maori,0,0,0.2857,0.0441
2022-06-15,Wednesday,2022-06-19,Pacific peoples,0,0,0.7143,0.2487
2022-06-15,Wednesday,2022-06-19,Asian,1,0.1672,0.5714,0.0955
2022-06-15,Wednesday,2022-06-19,European or Other,5,0.1764,6.8571,0.242
2022-06-14,Tuesday,2022-06-19,Maori,0,0,0.2857,0.0441
2022-06-14,Tuesday,2022-06-19,Pacific peoples,1,0.3482,0.7143,0.2487
2022-06-14,Tuesday,2022-06-19,Asian,0,0,0.5714,0.0955
2022-06-14,Tuesday,2022-06-19,European or Other,7,0.247,8.1429,0.2873
2022-06-13,Monday,2022-06-19,Maori,1,0.1544,0.2857,0.0441
2022-06-13,Monday,2022-06-19,Pacific peoples,0,0,0.5714,0.199
2022-06-13,Monday,2022-06-19,Asian,1,0.1672,0.5714,0.0955
2022-06-13,Monday,2022-06-19,European or Other,11,0.3882,8,0.2823
2022-06-12,Sunday,2022-06-12,Maori,0,0,0.4286,0.0662
2022-06-12,Sunday,2022-06-12,Pacific peoples,0,0,0.8571,0.2985
2022-06-12,Sunday,2022-06-12,Asian,1,0.1672,0.4286,0.0716
2022-06-12,Sunday,2022-06-12,European or Other,7,0.247,7.4286,0.2621
2022-06-11,Saturday,2022-06-12,Maori,0,0,0.4286,0.0662
2022-06-11,Saturday,2022-06-12,Pacific peoples,1,0.3482,0.8571,0.2985
2022-06-11,Saturday,2022-06-12,Asian,0,0,0.4286,0.0716
2022-06-11,Saturday,2022-06-12,European or Other,6,0.2117,8.4286,0.2974
2022-06-10,Friday,2022-06-12,Maori,0,0,0.5714,0.0883
2022-06-10,Friday,2022-06-12,Pacific peoples,0,0,0.7143,0.2487
2022-06-10,Friday,2022-06-12,Asian,1,0.1672,0.4286,0.0716
2022-06-10,Friday,2022-06-12,European or Other,9,0.3176,8.2857,0.2924
2022-06-09,Thursday,2022-06-12,Maori,1,0.1544,0.5714,0.0883
2022-06-09,Thursday,2022-06-12,Pacific peoples,3,1.0447,0.7143,0.2487
2022-06-09,Thursday,2022-06-12,Asian,0,0,0.4286,0.0716
2022-06-09,Thursday,2022-06-12,European or Other,3,0.1059,8.1429,0.2873
2022-06-08,Wednesday,2022-06-12,Maori,0,0,0.5714,0.0883
2022-06-08,Wednesday,2022-06-12,Pacific peoples,0,0,0.2857,0.0995
2022-06-08,Wednesday,2022-06-12,Asian,1,0.1672,0.5714,0.0955
2022-06-08,Wednesday,2022-06-12,European or Other,14,0.494,9,0.3176
2022-06-07,Tuesday,2022-06-12,Maori,0,0,0.5714,0.0883
2022-06-07,Tuesday,2022-06-12,Pacific peoples,0,0,0.2857,0.0995
2022-06-07,Tuesday,2022-06-12,Asian,0,0,0.4286,0.0716
2022-06-07,Tuesday,2022-06-12,European or Other,6,0.2117,8.4286,0.2974
2022-06-06,Monday,2022-06-12,Maori,2,0.3089,0.7143,0.1103
2022-06-06,Monday,2022-06-12,Pacific peoples,2,0.6965,0.2857,0.0995
2022-06-06,Monday,2022-06-12,Asian,0,0,0.4286,0.0716
2022-06-06,Monday,2022-06-12,European or Other,7,0.247,8.5714,0.3025
2022-06-05,Sunday,2022-06-05,Maori,0,0,0.5714,0.0883
2022-06-05,Sunday,2022-06-05,Pacific peoples,0,0,0,0
2022-06-05,Sunday,2022-06-05,Asian,1,0.1672,0.4286,0.0716
2022-06-05,Sunday,2022-06-05,European or Other,14,0.494,8.4286,0.2974
2022-06-04,Saturday,2022-06-05,Maori,1,0.1544,0.7143,0.1103
2022-06-04,Saturday,2022-06-05,Pacific peoples,0,0,0,0
2022-06-04,Saturday,2022-06-05,Asian,0,0,0.2857,0.0478
2022-06-04,Saturday,2022-06-05,European or Other,5,0.1764,7.8571,0.2773
2022-06-03,Friday,2022-06-05,Maori,0,0,0.7143,0.1103
2022-06-03,Friday,2022-06-05,Pacific peoples,0,0,0,0
2022-06-03,Friday,2022-06-05,Asian,1,0.1672,0.2857,0.0478
2022-06-03,Friday,2022-06-05,European or Other,8,0.2823,8.4286,0.2974
2022-06-02,Thursday,2022-06-05,Maori,1,0.1544,0.8571,0.1324
2022-06-02,Thursday,2022-06-05,Pacific peoples,0,0,0,0
2022-06-02,Thursday,2022-06-05,Asian,1,0.1672,0.1429,0.0239
2022-06-02,Thursday,2022-06-05,European or Other,9,0.3176,8.1429,0.2873
2022-06-01,Wednesday,2022-06-05,Maori,0,0,0.8571,0.1324
2022-06-01,Wednesday,2022-06-05,Pacific peoples,0,0,0,0
2022-06-01,Wednesday,2022-06-05,Asian,0,0,0,0
2022-06-01,Wednesday,2022-06-05,European or Other,10,0.3529,7.8571,0.2773
2022-05-31,Tuesday,2022-06-05,Maori,1,0.1544,1.1429,0.1765
2022-05-31,Tuesday,2022-06-05,Pacific peoples,0,0,0,0
2022-05-31,Tuesday,2022-06-05,Asian,0,0,0,0
2022-05-31,Tuesday,2022-06-05,European or Other,7,0.247,7.5714,0.2672
2022-05-30,Monday,2022-06-05,Maori,1,0.1544,1.1429,0.1765
2022-05-30,Monday,2022-06-05,Pacific peoples,0,0,0,0
2022-05-30,Monday,2022-06-05,Asian,0,0,0.1429,0.0239
2022-05-30,Monday,2022-06-05,European or Other,6,0.2117,7.5714,0.2672
2022-05-29,Sunday,2022-05-29,Maori,1,0.1544,1,0.1544
2022-05-29,Sunday,2022-05-29,Pacific peoples,0,0,0,0
2022-05-29,Sunday,2022-05-29,Asian,0,0,0.1429,0.0239
2022-05-29,Sunday,2022-05-29,European or Other,10,0.3529,8.2857,0.2924
2022-05-28,Saturday,2022-05-29,Maori,1,0.1544,0.8571,0.1324
2022-05-28,Saturday,2022-05-29,Pacific peoples,0,0,0,0
2022-05-28,Saturday,2022-05-29,Asian,0,0,0.2857,0.0478
2022-05-28,Saturday,2022-05-29,European or Other,9,0.3176,8,0.2823
2022-05-27,Friday,2022-05-29,Maori,1,0.1544,0.7143,0.1103
2022-05-27,Friday,2022-05-29,Pacific peoples,0,0,0,0
2022-05-27,Friday,2022-05-29,Asian,0,0,0.2857,0.0478
2022-05-27,Friday,2022-05-29,European or Other,6,0.2117,8.4286,0.2974
2022-05-26,Thursday,2022-05-29,Maori,1,0.1544,0.8571,0.1324
2022-05-26,Thursday,2022-05-29,Pacific peoples,0,0,0,0
2022-05-26,Thursday,2022-05-29,Asian,0,0,0.4286,0.0716
2022-05-26,Thursday,2022-05-29,European or Other,7,0.247,9,0.3176
2022-05-25,Wednesday,2022-05-29,Maori,2,0.3089,0.8571,0.1324
2022-05-25,Wednesday,2022-05-29,Pacific peoples,0,0,0.1429,0.0497
2022-05-25,Wednesday,2022-05-29,Asian,0,0,0.5714,0.0955
2022-05-25,Wednesday,2022-05-29,European or Other,8,0.2823,9.1429,0.3226
2022-05-24,Tuesday,2022-05-29,Maori,1,0.1544,0.5714,0.0883
2022-05-24,Tuesday,2022-05-29,Pacific peoples,0,0,0.1429,0.0497
2022-05-24,Tuesday,2022-05-29,Asian,1,0.1672,0.7143,0.1194
2022-05-24,Tuesday,2022-05-29,European or Other,7,0.247,9,0.3176
2022-05-23,Monday,2022-05-29,Maori,0,0,0.4286,0.0662
2022-05-23,Monday,2022-05-29,Pacific peoples,0,0,0.1429,0.0497
2022-05-23,Monday,2022-05-29,Asian,0,0,0.5714,0.0955
2022-05-23,Monday,2022-05-29,European or Other,11,0.3882,9,0.3176
2022-05-22,Sunday,2022-05-22,Maori,0,0,0.4286,0.0662
2022-05-22,Sunday,2022-05-22,Pacific peoples,0,0,0.4286,0.1492
2022-05-22,Sunday,2022-05-22,Asian,1,0.1672,0.7143,0.1194
2022-05-22,Sunday,2022-05-22,European or Other,8,0.2823,8.4286,0.2974
2022-05-21,Saturday,2022-05-22,Maori,0,0,0.5714,0.0883
2022-05-21,Saturday,2022-05-22,Pacific peoples,0,0,0.4286,0.1492
2022-05-21,Saturday,2022-05-22,Asian,0,0,0.5714,0.0955
2022-05-21,Saturday,2022-05-22,European or Other,12,0.4235,7.5714,0.2672
2022-05-20,Friday,2022-05-22,Maori,2,0.3089,0.8571,0.1324
2022-05-20,Friday,2022-05-22,Pacific peoples,0,0,0.4286,0.1492
2022-05-20,Friday,2022-05-22,Asian,1,0.1672,0.5714,0.0955
2022-05-20,Friday,2022-05-22,European or Other,10,0.3529,7.5714,0.2672
2022-05-19,Thursday,2022-05-22,Maori,1,0.1544,0.7143,0.1103
2022-05-19,Thursday,2022-05-22,Pacific peoples,1,0.3482,0.4286,0.1492
2022-05-19,Thursday,2022-05-22,Asian,1,0.1672,0.5714,0.0955
2022-05-19,Thursday,2022-05-22,European or Other,8,0.2823,7.1429,0.2521
